"id"	"name"
"3153"	"ENSG00000284622.1"	"AC064853.2"
"3154"	"ENSG00000042304.11"	"C2orf83"
"3155"	"ENSG00000284704.1"	"AC064853.6"
"3156"	"ENSG00000284631.1"	"AC064853.3"
"3157"	"ENSG00000284667.1"	"AC064853.5"
"3158"	"ENSG00000135917.13"	"SLC19A3"
"3159"	"ENSG00000284725.1"	"AC093762.3"
"3160"	"ENSG00000284718.1"	"AC093762.2"
"3161"	"ENSG00000284635.1"	"AC093762.1"
"3162"	"ENSG00000115009.11"	"CCL20"
"3163"	"ENSG00000123977.9"	"DAW1"
"3164"	"ENSG00000153820.12"	"SPHKAP"
"3165"	"ENSG00000153823.18"	"PID1"
"3166"	"ENSG00000187957.7"	"DNER"
"3167"	"ENSG00000153827.13"	"TRIP12"
"3168"	"ENSG00000153832.11"	"FBXO36"
"3169"	"ENSG00000163053.10"	"SLC16A14"
"3170"	"ENSG00000135899.17"	"SP110"
"3171"	"ENSG00000079263.18"	"SP140"
"3172"	"ENSG00000185404.16"	"SP140L"
"3173"	"ENSG00000067066.16"	"SP100"
"3174"	"ENSG00000135932.10"	"CAB39"
"3175"	"ENSG00000135916.15"	"ITM2C"
"3176"	"ENSG00000135898.9"	"GPR55"
"3177"	"ENSG00000173699.15"	"SPATA3"
"3178"	"ENSG00000204128.5"	"C2orf72"
"3179"	"ENSG00000173692.12"	"PSMD1"
"3180"	"ENSG00000135914.5"	"HTR2B"
"3181"	"ENSG00000135931.17"	"ARMC9"
"3182"	"ENSG00000156966.6"	"B3GNT7"
"3183"	"ENSG00000115053.15"	"NCL"
"3184"	"ENSG00000171596.6"	"NMUR1"
"3185"	"ENSG00000177673.3"	"TEX44"
"3186"	"ENSG00000187514.16"	"PTMA"
"3187"	"ENSG00000156973.13"	"PDE6D"
"3188"	"ENSG00000144524.17"	"COPS7B"
"3189"	"ENSG00000163273.3"	"NPPC"
"3190"	"ENSG00000144535.19"	"DIS3L2"
"3191"	"ENSG00000163283.6"	"ALPP"
"3192"	"ENSG00000163286.8"	"ALPPL2"
"3193"	"ENSG00000163295.4"	"ALPI"
"3194"	"ENSG00000171551.11"	"ECEL1"
"3195"	"ENSG00000237412.6"	"PRSS56"
"3196"	"ENSG00000135902.9"	"CHRND"
"3197"	"ENSG00000196811.11"	"CHRNG"
"3198"	"ENSG00000221944.6"	"TIGD1"
"3199"	"ENSG00000135930.13"	"EIF4E2"
"3200"	"ENSG00000115468.11"	"EFHD1"
"3201"	"ENSG00000204120.14"	"GIGYF2"
"3202"	"ENSG00000115474.6"	"KCNJ13"
"3203"	"ENSG00000182600.9"	"C2orf82"
"3204"	"ENSG00000066248.14"	"NGEF"
"3205"	"ENSG00000115488.3"	"NEU2"
"3206"	"ENSG00000168918.13"	"INPP5D"
"3207"	"ENSG00000085978.21"	"ATG16L1"
"3208"	"ENSG00000130561.16"	"SAG"
"3209"	"ENSG00000077044.10"	"DGKD"
"3210"	"ENSG00000085982.13"	"USP40"
"3211"	"ENSG00000242366.3"	"UGT1A8"
"3212"	"ENSG00000242515.5"	"UGT1A10"
"3213"	"ENSG00000241119.1"	"UGT1A9"
"3214"	"ENSG00000244122.2"	"UGT1A7"
"3215"	"ENSG00000167165.18"	"UGT1A6"
"3216"	"ENSG00000240224.1"	"UGT1A5"
"3217"	"ENSG00000244474.5"	"UGT1A4"
"3218"	"ENSG00000243135.6"	"UGT1A3"
"3219"	"ENSG00000241635.7"	"UGT1A1"
"3220"	"ENSG00000185038.14"	"MROH2A"
"3221"	"ENSG00000123485.11"	"HJURP"
"3222"	"ENSG00000144481.16"	"TRPM8"
"3223"	"ENSG00000072080.10"	"SPP2"
"3224"	"ENSG00000188042.7"	"ARL4C"
"3225"	"ENSG00000130147.15"	"SH3BP4"
"3226"	"ENSG00000157985.18"	"AGAP1"
"3227"	"ENSG00000168505.6"	"GBX2"
"3228"	"ENSG00000182177.13"	"ASB18"
"3229"	"ENSG00000132321.16"	"IQCA1"
"3230"	"ENSG00000144476.5"	"ACKR3"
"3231"	"ENSG00000198612.10"	"COPS8"
"3232"	"ENSG00000163359.15"	"COL6A3"
"3233"	"ENSG00000115648.13"	"MLPH"
"3234"	"ENSG00000071677.1"	"PRLH"
"3235"	"ENSG00000124839.12"	"RAB17"
"3236"	"ENSG00000124831.18"	"LRRFIP1"
"3237"	"ENSG00000177483.11"	"RBM44"
"3238"	"ENSG00000132329.10"	"RAMP1"
"3239"	"ENSG00000184182.18"	"UBE2F"
"3240"	"ENSG00000258984.5"	"UBE2F-SCLY"
"3241"	"ENSG00000132330.16"	"SCLY"
"3242"	"ENSG00000144488.14"	"ESPNL"
"3243"	"ENSG00000168427.8"	"KLHL30"
"3244"	"ENSG00000178752.15"	"ERFE"
"3245"	"ENSG00000132323.8"	"ILKAP"
"3246"	"ENSG00000144485.10"	"HES6"
"3247"	"ENSG00000132326.11"	"PER2"
"3248"	"ENSG00000204104.11"	"TRAF3IP1"
"3249"	"ENSG00000065802.11"	"ASB1"
"3250"	"ENSG00000233608.3"	"TWIST2"
"3251"	"ENSG00000068024.16"	"HDAC4"
"3252"	"ENSG00000130414.11"	"NDUFA10"
"3253"	"ENSG00000182083.7"	"OR6B2"
"3254"	"ENSG00000221961.3"	"PRR21"
"3255"	"ENSG00000178586.5"	"OR6B3"
"3256"	"ENSG00000172428.10"	"COPS9"
"3257"	"ENSG00000178602.7"	"OTOS"
"3258"	"ENSG00000063660.8"	"GPC1"
"3259"	"ENSG00000144504.15"	"ANKMY1"
"3260"	"ENSG00000188542.9"	"DUSP28"
"3261"	"ENSG00000142327.12"	"RNPEPL1"
"3262"	"ENSG00000142330.19"	"CAPN10"
"3263"	"ENSG00000178623.11"	"GPR35"
"3264"	"ENSG00000185176.12"	"AQP12B"
"3265"	"ENSG00000184945.13"	"AQP12A"
"3266"	"ENSG00000130294.15"	"KIF1A"
"3267"	"ENSG00000172482.4"	"AGXT"
"3268"	"ENSG00000172478.17"	"C2orf54"
"3269"	"ENSG00000226321.5"	"CROCC2"
"3270"	"ENSG00000162804.13"	"SNED1"
"3271"	"ENSG00000122085.16"	"MTERF4"
"3272"	"ENSG00000115687.13"	"PASK"
"3273"	"ENSG00000115685.14"	"PPP1R7"
"3274"	"ENSG00000146205.13"	"ANO7"
"3275"	"ENSG00000115677.16"	"HDLBP"
"3276"	"ENSG00000168385.17"	"37500"
"3277"	"ENSG00000006607.13"	"FARP2"
"3278"	"ENSG00000115694.14"	"STK25"
"3279"	"ENSG00000176720.5"	"BOK"
"3280"	"ENSG00000176946.11"	"THAP4"
"3281"	"ENSG00000168397.16"	"ATG4B"
"3282"	"ENSG00000168393.12"	"DTYMK"
"3283"	"ENSG00000168395.15"	"ING5"
"3284"	"ENSG00000180902.17"	"D2HGDH"
"3285"	"ENSG00000154252.11"	"GAL3ST2"
"3286"	"ENSG00000204099.11"	"NEU4"
"3287"	"ENSG00000188389.10"	"PDCD1"
"3288"	"ENSG00000188011.5"	"RTP5"
"3289"	"ENSG00000216921.7"	"AC131097.2"
"3290"	"ENSG00000134121.9"	"CHL1"
"3291"	"ENSG00000134115.12"	"CNTN6"
"3292"	"ENSG00000144619.14"	"CNTN4"
"3293"	"ENSG00000091181.19"	"IL5RA"
"3294"	"ENSG00000072756.16"	"TRNT1"
"3295"	"ENSG00000113851.14"	"CRBN"
"3296"	"ENSG00000144455.13"	"SUMF1"
"3297"	"ENSG00000175928.5"	"LRRN1"
"3298"	"ENSG00000170364.12"	"SETMAR"
"3299"	"ENSG00000150995.18"	"ITPR1"
"3300"	"ENSG00000134107.4"	"BHLHE40"
"3301"	"ENSG00000134108.12"	"ARL8B"
"3302"	"ENSG00000134109.10"	"EDEM1"
"3303"	"ENSG00000196277.15"	"GRM7"
"3304"	"ENSG00000071282.11"	"LMCD1"
"3305"	"ENSG00000125046.14"	"SSUH2"
"3306"	"ENSG00000182533.6"	"CAV3"
"3307"	"ENSG00000180914.10"	"OXTR"
"3308"	"ENSG00000070950.9"	"RAD18"
"3309"	"ENSG00000196220.15"	"SRGAP3"
"3310"	"ENSG00000134077.15"	"THUMPD3"
"3311"	"ENSG00000168137.15"	"SETD5"
"3312"	"ENSG00000156959.8"	"LHFPL4"
"3313"	"ENSG00000163719.19"	"MTMR14"
"3314"	"ENSG00000144550.12"	"CPNE9"
"3315"	"ENSG00000156983.15"	"BRPF1"
"3316"	"ENSG00000114026.21"	"OGG1"
"3317"	"ENSG00000134072.10"	"CAMK1"
"3318"	"ENSG00000171148.13"	"TADA3"
"3319"	"ENSG00000241553.12"	"ARPC4"
"3320"	"ENSG00000250151.9"	"ARPC4-TTLL3"
"3321"	"ENSG00000214021.15"	"TTLL3"
"3322"	"ENSG00000156990.14"	"RPUSD3"
"3323"	"ENSG00000187288.10"	"CIDEC"
"3324"	"ENSG00000171135.13"	"JAGN1"
"3325"	"ENSG00000163701.18"	"IL17RE"
"3326"	"ENSG00000163702.18"	"IL17RC"
"3327"	"ENSG00000163703.17"	"CRELD1"
"3328"	"ENSG00000163704.11"	"PRRT3"
"3329"	"ENSG00000125037.12"	"EMC3"
"3330"	"ENSG00000144554.10"	"FANCD2"
"3331"	"ENSG00000163705.12"	"FANCD2OS"
"3332"	"ENSG00000254999.3"	"BRK1"
"3333"	"ENSG00000134086.7"	"VHL"
"3334"	"ENSG00000134070.4"	"IRAK2"
"3335"	"ENSG00000157014.10"	"TATDN2"
"3336"	"ENSG00000272410.5"	"AC022384.1"
"3337"	"ENSG00000157017.15"	"GHRL"
"3338"	"ENSG00000157020.17"	"SEC13"
"3339"	"ENSG00000157087.17"	"ATP2B2"
"3340"	"ENSG00000132164.9"	"SLC6A11"
"3341"	"ENSG00000157103.10"	"SLC6A1"
"3342"	"ENSG00000196639.6"	"HRH1"
"3343"	"ENSG00000197548.12"	"ATG7"
"3344"	"ENSG00000144560.14"	"VGLL4"
"3345"	"ENSG00000144559.10"	"TAMM41"
"3346"	"ENSG00000157152.16"	"SYN2"
"3347"	"ENSG00000157150.4"	"TIMP4"
"3348"	"ENSG00000132170.19"	"PPARG"
"3349"	"ENSG00000154743.17"	"TSEN2"
"3350"	"ENSG00000225526.4"	"MKRN2OS"
"3351"	"ENSG00000075975.15"	"MKRN2"
"3352"	"ENSG00000132155.11"	"RAF1"
"3353"	"ENSG00000088726.15"	"TMEM40"
"3354"	"ENSG00000144712.11"	"CAND2"
"3355"	"ENSG00000144713.12"	"RPL32"
"3356"	"ENSG00000144711.13"	"IQSEC1"
"3357"	"ENSG00000132182.11"	"NUP210"
"3358"	"ENSG00000163517.14"	"HDAC11"
"3359"	"ENSG00000163520.13"	"FBLN2"
"3360"	"ENSG00000154764.5"	"WNT7A"
"3361"	"ENSG00000163528.12"	"CHCHD4"
"3362"	"ENSG00000170876.7"	"TMEM43"
"3363"	"ENSG00000268279.4"	"AC090004.1"
"3364"	"ENSG00000154767.14"	"XPC"
"3365"	"ENSG00000170860.3"	"LSM3"
"3366"	"ENSG00000131389.16"	"SLC6A6"
"3367"	"ENSG00000144596.12"	"GRIP2"
"3368"	"ENSG00000154781.15"	"CCDC174"
"3369"	"ENSG00000131379.9"	"C3orf20"
"3370"	"ENSG00000154783.11"	"FGD5"
"3371"	"ENSG00000177463.15"	"NR2C2"
"3372"	"ENSG00000131368.7"	"MRPS25"
"3373"	"ENSG00000131381.12"	"RBSN"
"3374"	"ENSG00000131375.9"	"CAPN7"
"3375"	"ENSG00000131370.15"	"SH3BP5"
"3376"	"ENSG00000206562.11"	"METTL6"
"3377"	"ENSG00000144597.13"	"EAF1"
"3378"	"ENSG00000206561.12"	"COLQ"
"3379"	"ENSG00000131373.14"	"HACL1"
"3380"	"ENSG00000169814.12"	"BTD"
"3381"	"ENSG00000206560.11"	"ANKRD28"
"3382"	"ENSG00000131386.17"	"GALNT15"
"3383"	"ENSG00000154813.9"	"DPH3"
"3384"	"ENSG00000154814.13"	"OXNAD1"
"3385"	"ENSG00000131378.13"	"RFTN1"
"3386"	"ENSG00000092345.13"	"DAZL"
"3387"	"ENSG00000154822.17"	"PLCL2"
"3388"	"ENSG00000131374.14"	"TBC1D5"
"3389"	"ENSG00000182568.16"	"SATB1"
"3390"	"ENSG00000183960.8"	"KCNH8"
"3391"	"ENSG00000163576.17"	"EFHB"
"3392"	"ENSG00000144566.10"	"RAB5A"
"3393"	"ENSG00000183977.13"	"PP2D1"
"3394"	"ENSG00000114166.7"	"KAT2B"
"3395"	"ENSG00000129810.14"	"SGO1"
"3396"	"ENSG00000151789.10"	"ZNF385D"
"3397"	"ENSG00000182247.9"	"UBE2E2"
"3398"	"ENSG00000170142.11"	"UBE2E1"
"3399"	"ENSG00000197885.10"	"NKIRAS1"
"3400"	"ENSG00000174748.18"	"RPL15"
"3401"	"ENSG00000174738.12"	"NR1D2"
"3402"	"ENSG00000151090.17"	"THRB"
"3403"	"ENSG00000077092.18"	"RARB"
"3404"	"ENSG00000077097.15"	"TOP2B"
"3405"	"ENSG00000151092.16"	"NGLY1"
"3406"	"ENSG00000151093.7"	"OXSM"
"3407"	"ENSG00000179796.11"	"LRRC3B"
"3408"	"ENSG00000163491.16"	"NEK10"
"3409"	"ENSG00000033867.16"	"SLC4A7"
"3410"	"ENSG00000163508.12"	"EOMES"
"3411"	"ENSG00000187118.12"	"CMC1"
"3412"	"ENSG00000163512.13"	"AZI2"
"3413"	"ENSG00000206559.7"	"ZCWPW2"
"3414"	"ENSG00000283563.1"	"AC098650.1"
"3415"	"ENSG00000144642.21"	"RBMS3"
"3416"	"ENSG00000163513.17"	"TGFBR2"
"3417"	"ENSG00000144644.14"	"GADL1"
"3418"	"ENSG00000163527.9"	"STT3B"
"3419"	"ENSG00000144645.13"	"OSBPL10"
"3420"	"ENSG00000197385.5"	"ZNF860"
"3421"	"ENSG00000152642.10"	"GPD1L"
"3422"	"ENSG00000170293.8"	"CMTM8"
"3423"	"ENSG00000153551.13"	"CMTM7"
"3424"	"ENSG00000091317.7"	"CMTM6"
"3425"	"ENSG00000144635.8"	"DYNC1LI1"
"3426"	"ENSG00000182973.18"	"CNOT10"
"3427"	"ENSG00000206557.5"	"TRIM71"
"3428"	"ENSG00000183813.6"	"CCR4"
"3429"	"ENSG00000170266.15"	"GLB1"
"3430"	"ENSG00000188167.8"	"TMPPE"
"3431"	"ENSG00000170275.14"	"CRTAP"
"3432"	"ENSG00000173705.8"	"SUSD5"
"3433"	"ENSG00000153558.13"	"FBXL2"
"3434"	"ENSG00000153560.11"	"UBP1"
"3435"	"ENSG00000163539.16"	"CLASP2"
"3436"	"ENSG00000170248.13"	"PDCD6IP"
"3437"	"ENSG00000172995.16"	"ARPP21"
"3438"	"ENSG00000144681.10"	"STAC"
"3439"	"ENSG00000163673.7"	"DCLK3"
"3440"	"ENSG00000168016.13"	"TRANK1"
"3441"	"ENSG00000178567.7"	"EPM2AIP1"
"3442"	"ENSG00000076242.14"	"MLH1"
"3443"	"ENSG00000093167.17"	"LRRFIP2"
"3444"	"ENSG00000144674.16"	"GOLGA4"
"3445"	"ENSG00000198590.11"	"C3orf35"
"3446"	"ENSG00000144668.11"	"ITGA9"
"3447"	"ENSG00000144677.14"	"CTDSPL"
"3448"	"ENSG00000136059.14"	"VILL"
"3449"	"ENSG00000187091.13"	"PLCD1"
"3450"	"ENSG00000008226.19"	"DLEC1"
"3451"	"ENSG00000060971.17"	"ACAA1"
"3452"	"ENSG00000172936.12"	"MYD88"
"3453"	"ENSG00000172939.8"	"OXSR1"
"3454"	"ENSG00000172940.11"	"SLC22A13"
"3455"	"ENSG00000144671.10"	"SLC22A14"
"3456"	"ENSG00000093217.9"	"XYLB"
"3457"	"ENSG00000114739.13"	"ACVR2B"
"3458"	"ENSG00000157036.12"	"EXOG"
"3459"	"ENSG00000183873.15"	"SCN5A"
"3460"	"ENSG00000185313.6"	"SCN10A"
"3461"	"ENSG00000168356.11"	"SCN11A"
"3462"	"ENSG00000114742.13"	"WDR48"
"3463"	"ENSG00000114745.13"	"GORASP1"
"3464"	"ENSG00000168026.18"	"TTC21A"
"3465"	"ENSG00000144655.14"	"CSRNP1"
"3466"	"ENSG00000168334.8"	"XIRP1"
"3467"	"ENSG00000168329.13"	"CX3CR1"
"3468"	"ENSG00000179934.6"	"CCR8"
"3469"	"ENSG00000144659.10"	"SLC25A38"
"3470"	"ENSG00000168028.13"	"RPSA"
"3471"	"ENSG00000168314.17"	"MOBP"
"3472"	"ENSG00000170011.13"	"MYRIP"
"3473"	"ENSG00000114784.3"	"EIF1B"
"3474"	"ENSG00000168032.8"	"ENTPD3"
"3475"	"ENSG00000188846.13"	"RPL14"
"3476"	"ENSG00000177873.12"	"ZNF619"
"3477"	"ENSG00000177842.11"	"ZNF620"
"3478"	"ENSG00000172888.11"	"ZNF621"
"3479"	"ENSG00000168036.16"	"CTNNB1"
"3480"	"ENSG00000168038.10"	"ULK4"
"3481"	"ENSG00000182606.14"	"TRAK1"
"3482"	"ENSG00000187094.11"	"CCK"
"3483"	"ENSG00000157093.8"	"LYZL4"
"3484"	"ENSG00000114812.12"	"VIPR1"
"3485"	"ENSG00000093183.13"	"SEC22C"
"3486"	"ENSG00000008324.11"	"SS18L2"
"3487"	"ENSG00000114857.17"	"NKTR"
"3488"	"ENSG00000114853.13"	"ZBTB47"
"3489"	"ENSG00000157119.11"	"KLHL40"
"3490"	"ENSG00000010282.14"	"HHATL"
"3491"	"ENSG00000244607.5"	"CCDC13"
"3492"	"ENSG00000280571.1"	"AC099329.3"
"3493"	"ENSG00000181061.13"	"HIGD1A"
"3494"	"ENSG00000144648.15"	"ACKR2"
"3495"	"ENSG00000273291.5"	"AC092042.3"
"3496"	"ENSG00000240747.7"	"KRBOX1"
"3497"	"ENSG00000180432.5"	"CYP8B1"
"3498"	"ENSG00000182983.14"	"ZNF662"
"3499"	"ENSG00000144649.8"	"FAM198A"
"3500"	"ENSG00000144647.5"	"POMGNT2"
"3501"	"ENSG00000163788.13"	"SNRK"
"3502"	"ENSG00000160746.12"	"ANO10"
"3503"	"ENSG00000011198.7"	"ABHD5"
"3504"	"ENSG00000173769.4"	"TOPAZ1"
"3505"	"ENSG00000179152.19"	"TCAIM"
"3506"	"ENSG00000225873.3"	"LINC00694"
"3507"	"ENSG00000185219.16"	"ZNF445"
"3508"	"ENSG00000178917.15"	"ZNF852"
"3509"	"ENSG00000196345.12"	"ZKSCAN7"
"3510"	"ENSG00000144792.9"	"ZNF660"
"3511"	"ENSG00000186448.14"	"ZNF197"
"3512"	"ENSG00000169981.10"	"ZNF35"
"3513"	"ENSG00000196653.11"	"ZNF502"
"3514"	"ENSG00000186446.11"	"ZNF501"
"3515"	"ENSG00000163807.5"	"KIAA1143"
"3516"	"ENSG00000163808.16"	"KIF15"
"3517"	"ENSG00000169964.7"	"TMEM42"
"3518"	"ENSG00000163810.11"	"TGM4"
"3519"	"ENSG00000163812.13"	"ZDHHC3"
"3520"	"ENSG00000075914.12"	"EXOSC7"
"3521"	"ENSG00000163815.5"	"CLEC3B"
"3522"	"ENSG00000163814.7"	"CDCP1"
"3523"	"ENSG00000249992.1"	"TMEM158"
"3524"	"ENSG00000011376.9"	"LARS2"
"3525"	"ENSG00000144791.9"	"LIMD1"
"3526"	"ENSG00000211456.10"	"SACM1L"
"3527"	"ENSG00000163817.15"	"SLC6A20"
"3528"	"ENSG00000163818.16"	"LZTFL1"
"3529"	"ENSG00000173585.15"	"CCR9"
"3530"	"ENSG00000163820.14"	"FYCO1"
"3531"	"ENSG00000172215.5"	"CXCR6"
"3532"	"ENSG00000173578.7"	"XCR1"
"3533"	"ENSG00000183625.14"	"CCR3"
"3534"	"ENSG00000163823.3"	"CCR1"
"3535"	"ENSG00000121807.5"	"CCR2"
"3536"	"ENSG00000160791.13"	"CCR5"
"3537"	"ENSG00000121797.9"	"CCRL2"
"3538"	"ENSG00000012223.12"	"LTF"
"3539"	"ENSG00000163825.3"	"RTP3"
"3540"	"ENSG00000163827.12"	"LRRC2"
"3541"	"ENSG00000241186.9"	"TDGF1"
"3542"	"ENSG00000283877.1"	"AC104304.1"
"3543"	"ENSG00000283473.2"	"FAM240A"
"3544"	"ENSG00000178038.16"	"ALS2CL"
"3545"	"ENSG00000181585.3"	"TMIE"
"3546"	"ENSG00000283706.1"	"PRSS50"
"3547"	"ENSG00000206549.13"	"PRSS50"
"3548"	"ENSG00000261603.1"	"PRSS46"
"3549"	"ENSG00000188086.13"	"PRSS45"
"3550"	"ENSG00000284672.1"	"AC109583.3"
"3551"	"ENSG00000178055.11"	"PRSS42"
"3552"	"ENSG00000160808.9"	"MYL3"
"3553"	"ENSG00000160801.13"	"PTH1R"
"3554"	"ENSG00000160799.11"	"CCDC12"
"3555"	"ENSG00000160796.16"	"NBEAL2"
"3556"	"ENSG00000181555.20"	"SETD2"
"3557"	"ENSG00000088727.12"	"KIF9"
"3558"	"ENSG00000114648.11"	"KLHL18"
"3559"	"ENSG00000076201.14"	"PTPN23"
"3560"	"ENSG00000114650.18"	"SCAP"
"3561"	"ENSG00000163832.15"	"ELP6"
"3562"	"ENSG00000114646.9"	"CSPG5"
"3563"	"ENSG00000173473.10"	"SMARCC1"
"3564"	"ENSG00000132153.14"	"DHX30"
"3565"	"ENSG00000047849.21"	"MAP4"
"3566"	"ENSG00000164045.11"	"CDC25A"
"3567"	"ENSG00000164047.4"	"CAMP"
"3568"	"ENSG00000164048.13"	"ZNF589"
"3569"	"ENSG00000172113.8"	"NME6"
"3570"	"ENSG00000229453.2"	"SPINK8"
"3571"	"ENSG00000164049.14"	"FBXW12"
"3572"	"ENSG00000164050.12"	"PLXNB1"
"3573"	"ENSG00000164051.13"	"CCDC51"
"3574"	"ENSG00000232112.3"	"TMA7"
"3575"	"ENSG00000164053.19"	"ATRIP"
"3576"	"ENSG00000282827.2"	"AC134772.2"
"3577"	"ENSG00000213689.11"	"TREX1"
"3578"	"ENSG00000164054.15"	"SHISA5"
"3579"	"ENSG00000114268.11"	"PFKFB4"
"3580"	"ENSG00000145040.3"	"UCN2"
"3581"	"ENSG00000114270.17"	"COL7A1"
"3582"	"ENSG00000010256.10"	"UQCRC1"
"3583"	"ENSG00000183396.3"	"TMEM89"
"3584"	"ENSG00000225697.12"	"SLC26A6"
"3585"	"ENSG00000008300.16"	"CELSR3"
"3586"	"ENSG00000213672.7"	"NCKIPSD"
"3587"	"ENSG00000068745.14"	"IP6K2"
"3588"	"ENSG00000114302.15"	"PRKAR2A"
"3589"	"ENSG00000178537.9"	"SLC25A20"
"3590"	"ENSG00000221883.2"	"ARIH2OS"
"3591"	"ENSG00000177479.19"	"ARIH2"
"3592"	"ENSG00000178467.17"	"P4HTM"
"3593"	"ENSG00000178252.17"	"WDR6"
"3594"	"ENSG00000178149.16"	"DALRD3"
"3595"	"ENSG00000178057.14"	"NDUFAF3"
"3596"	"ENSG00000178035.11"	"IMPDH2"
"3597"	"ENSG00000198218.10"	"QRICH1"
"3598"	"ENSG00000172053.17"	"QARS"
"3599"	"ENSG00000172046.18"	"USP19"
"3600"	"ENSG00000172037.13"	"LAMB2"
"3601"	"ENSG00000177352.9"	"CCDC71"
"3602"	"ENSG00000185909.14"	"KLHDC8B"
"3603"	"ENSG00000236980.9"	"C3orf84"
"3604"	"ENSG00000173421.16"	"CCDC36"
"3605"	"ENSG00000188315.7"	"C3orf62"
"3606"	"ENSG00000114316.12"	"USP4"
"3607"	"ENSG00000233276.3"	"GPX1"
"3608"	"ENSG00000067560.10"	"RHOA"
"3609"	"ENSG00000145022.4"	"TCTA"
"3610"	"ENSG00000145020.15"	"AMT"
"3611"	"ENSG00000283189.2"	"AC104452.1"
"3612"	"ENSG00000145029.13"	"NICN1"
"3613"	"ENSG00000173402.11"	"DAG1"
"3614"	"ENSG00000164061.4"	"BSN"
"3615"	"ENSG00000164062.12"	"APEH"
"3616"	"ENSG00000173531.15"	"MST1"
"3617"	"ENSG00000164068.15"	"RNF123"
"3618"	"ENSG00000176020.8"	"AMIGO3"
"3619"	"ENSG00000173540.12"	"GMPPB"
"3620"	"ENSG00000176095.11"	"IP6K1"
"3621"	"ENSG00000187492.8"	"CDHR4"
"3622"	"ENSG00000185614.4"	"FAM212A"
"3623"	"ENSG00000182179.12"	"UBA7"
"3624"	"ENSG00000183763.8"	"TRAIP"
"3625"	"ENSG00000164076.16"	"CAMKV"
"3626"	"ENSG00000164078.12"	"MST1R"
"3627"	"ENSG00000164077.13"	"MON1A"
"3628"	"ENSG00000004534.14"	"RBM6"
"3629"	"ENSG00000003756.16"	"RBM5"
"3630"	"ENSG00000001617.11"	"SEMA3F"
"3631"	"ENSG00000114349.9"	"GNAT1"
"3632"	"ENSG00000188338.14"	"SLC38A3"
"3633"	"ENSG00000114353.16"	"GNAI2"
"3634"	"ENSG00000012171.19"	"SEMA3B"
"3635"	"ENSG00000179564.3"	"LSMEM2"
"3636"	"ENSG00000214706.10"	"IFRD2"
"3637"	"ENSG00000186792.16"	"HYAL3"
"3638"	"ENSG00000243477.5"	"NAT6"
"3639"	"ENSG00000114378.16"	"HYAL1"
"3640"	"ENSG00000068001.13"	"HYAL2"
"3641"	"ENSG00000114383.9"	"TUSC2"
"3642"	"ENSG00000068028.17"	"RASSF1"
"3643"	"ENSG00000004838.13"	"ZMYND10"
"3644"	"ENSG00000114388.12"	"NPRL2"
"3645"	"ENSG00000114395.10"	"CYB561D2"
"3646"	"ENSG00000272104.1"	"Z84492.1"
"3647"	"ENSG00000126062.3"	"TMEM115"
"3648"	"ENSG00000007402.11"	"CACNA2D2"
"3649"	"ENSG00000088543.14"	"C3orf18"
"3650"	"ENSG00000114735.9"	"HEMK1"
"3651"	"ENSG00000114737.15"	"CISH"
"3652"	"ENSG00000114738.10"	"MAPKAPK3"
"3653"	"ENSG00000088538.12"	"DOCK3"
"3654"	"ENSG00000145050.15"	"MANF"
"3655"	"ENSG00000259956.1"	"RBM15B"
"3656"	"ENSG00000145041.15"	"DCAF1"
"3657"	"ENSG00000164080.13"	"RAD54L2"
"3658"	"ENSG00000164081.12"	"TEX264"
"3659"	"ENSG00000164082.14"	"GRM2"
"3660"	"ENSG00000214686.4"	"IQCF6"
"3661"	"ENSG00000229972.7"	"IQCF3"
"3662"	"ENSG00000184345.4"	"IQCF2"
"3663"	"ENSG00000214681.3"	"IQCF5"
"3664"	"ENSG00000173389.15"	"IQCF1"
"3665"	"ENSG00000114767.6"	"RRP9"
"3666"	"ENSG00000041880.14"	"PARP3"
"3667"	"ENSG00000180929.5"	"GPR62"
"3668"	"ENSG00000090097.21"	"PCBP4"
"3669"	"ENSG00000114779.19"	"ABHD14B"
"3670"	"ENSG00000248487.8"	"ABHD14A"
"3671"	"ENSG00000114786.16"	"ABHD14A-ACY1"
"3672"	"ENSG00000243989.8"	"ACY1"
"3673"	"ENSG00000162244.10"	"RPL29"
"3674"	"ENSG00000164086.9"	"DUSP7"
"3675"	"ENSG00000164087.7"	"POC1A"
"3676"	"ENSG00000023330.14"	"ALAS1"
"3677"	"ENSG00000239732.3"	"TLR9"
"3678"	"ENSG00000173366.11"	"AC097637.1"
"3679"	"ENSG00000247596.8"	"TWF2"
"3680"	"ENSG00000164088.17"	"PPM1M"
"3681"	"ENSG00000164091.11"	"WDR82"
"3682"	"ENSG00000168237.17"	"GLYCTK"
"3683"	"ENSG00000114841.17"	"DNAH1"
"3684"	"ENSG00000163930.9"	"BAP1"
"3685"	"ENSG00000010318.20"	"PHF7"
"3686"	"ENSG00000010319.6"	"SEMA3G"
"3687"	"ENSG00000114854.7"	"TNNC1"
"3688"	"ENSG00000010322.15"	"NISCH"
"3689"	"ENSG00000010327.10"	"STAB1"
"3690"	"ENSG00000168268.10"	"NT5DC2"
"3691"	"ENSG00000168273.7"	"SMIM4"
