id	name
ENSG00000236120.6	AC110995.1
ENSG00000231217.1	AC097347.1
ENSG00000230394.1	AC078960.1
ENSG00000235385.1	LINC02154
ENSG00000238178.6	AC078993.1
ENSG00000237836.5	PHKA2-AS1
ENSG00000233785.1	AC131011.1
ENSG00000260822.1	AC004656.1
ENSG00000233571.1	AL592043.1
ENSG00000223486.1	AC092198.1
ENSG00000236393.1	AC091806.1
ENSG00000270069.1	MIR222HG
ENSG00000269902.1	AC234772.3
ENSG00000231566.1	AC234772.2
ENSG00000236751.1	LINC01186
ENSG00000230844.2	ZNF674-AS1
ENSG00000204904.7	LINC01545
ENSG00000196741.5	LINC01560
ENSG00000267064.1	UXT-AS1
ENSG00000224292.1	AF196972.1
ENSG00000204620.3	AC115618.1
ENSG00000228343.1	AC115618.2
ENSG00000279528.1	AC115618.3
ENSG00000234390.4	USP27X-AS1
ENSG00000229151.1	AC233976.1
ENSG00000227486.1	AL445472.1
ENSG00000226310.1	AL022157.1
ENSG00000235437.7	LINC01278
ENSG00000274536.6	AL034397.3
ENSG00000260118.1	AL157700.1
ENSG00000228427.1	AL590764.1
ENSG00000229807.10	XIST
ENSG00000225470.7	JPX
ENSG00000230590.9	FTX
ENSG00000228906.1	AL353804.1
ENSG00000271199.1	AL353804.2
ENSG00000271533.1	Z83843.1
ENSG00000261101.2	AC234775.3
ENSG00000271147.7	ARMCX5-GPRASP2
ENSG00000223546.6	LINC00630
ENSG00000239407.5	Z68871.1
ENSG00000281091.2	AL606763.1
ENSG00000231154.1	MORF4L2-AS1
ENSG00000231728.3	AC234782.2
ENSG00000261409.1	AL035425.3
ENSG00000237863.2	AL035425.1
ENSG00000271826.5	PLS3-AS1
ENSG00000235244.3	DANT2
ENSG00000203650.8	LINC01285
ENSG00000224281.4	SLC25A5-AS1
ENSG00000258545.5	RHOXF1-AS1
ENSG00000228139.1	LINC01402
ENSG00000232412.1	AL121601.1
ENSG00000240143.1	AL023653.1
ENSG00000213468.5	FIRRE
ENSG00000223749.9	MIR503HG
ENSG00000233093.5	LINC00892
ENSG00000232611.1	AL683813.1
ENSG00000284377.1	AL589669.1
ENSG00000241769.7	LINC00893
ENSG00000235703.5	LINC00894
ENSG00000229967.1	AF274855.1
ENSG00000197180.2	CH17-340M24.3
ENSG00000272681.2	FAM223B
ENSG00000270726.6	AJ271736.1
ENSG00000278847.1	AC006157.1
ENSG00000231535.5	LINC00278
ENSG00000233864.7	TTTY15
ENSG00000176728.7	TTTY14
ENSG00000260197.1	AC010889.1
MSTRG.173	FLORA.GC2
MSTRG.185	FLORA.GC3
MSTRG.220	FLORA.GC4
MSTRG.243	FLORA.GC6
MSTRG.270	FLORA.GC8
MSTRG.282	FLORA.GC10
MSTRG.1036	FLORA.GC31
MSTRG.1043	FLORA.GC32
MSTRG.1064	FLORA.GC35
MSTRG.1086	FLORA.GC39
MSTRG.1129	FLORA.GC42
MSTRG.1226	FLORA.GC47
MSTRG.1441	FLORA.GC57
MSTRG.1461	FLORA.GC60
MSTRG.1501	FLORA.GC62
MSTRG.2035	FLORA.GC78
MSTRG.2228	FLORA.GC87
MSTRG.2230	FLORA.GC88
MSTRG.2237	FLORA.GC90
MSTRG.2244	FLORA.GC93
MSTRG.2248	FLORA.GC94
MSTRG.2253	FLORA.GC97
MSTRG.2274	FLORA.GC101
MSTRG.2275	FLORA.GC102
MSTRG.2276	FLORA.GC103
MSTRG.2280	FLORA.GC104
MSTRG.2284	FLORA.GC105
MSTRG.2303	FLORA.GC109
MSTRG.2443	FLORA.GC116
MSTRG.2459	FLORA.GC119
MSTRG.2564	FLORA.GC136
MSTRG.2569	FLORA.GC137
MSTRG.2592	FLORA.GC141
MSTRG.2607	FLORA.GC144
MSTRG.2639	FLORA.GC147
MSTRG.2640	FLORA.GC148
MSTRG.2644	FLORA.GC149
MSTRG.2668	FLORA.GC152
MSTRG.3035	FLORA.GC163
MSTRG.3371	FLORA.GC176
MSTRG.3612	FLORA.GC189
MSTRG.3869	FLORA.GC196
MSTRG.4096	FLORA.GC213
MSTRG.4101	FLORA.GC214
MSTRG.4125	FLORA.GC217
MSTRG.4134	FLORA.GC220
MSTRG.4153	FLORA.GC225
MSTRG.4165	FLORA.GC228
MSTRG.4231	FLORA.GC230
MSTRG.4252	FLORA.GC231
MSTRG.4274	FLORA.GC233
MSTRG.4294	FLORA.GC237
MSTRG.4296	FLORA.GC238
MSTRG.4300	FLORA.GC241
MSTRG.4666	FLORA.GC250
MSTRG.4733	FLORA.GC257
MSTRG.4750	FLORA.GC261
MSTRG.4873	FLORA.GC269
MSTRG.4880	FLORA.GC270
MSTRG.4889	FLORA.GC271
MSTRG.5203	FLORA.GC276
MSTRG.5204	FLORA.GC277
MSTRG.5412	FLORA.GC281
MSTRG.5435	FLORA.GC287
MSTRG.5624	FLORA.GC292
MSTRG.5784	FLORA.GC298
MSTRG.5811	FLORA.GC300
MSTRG.5983	FLORA.GC302
MSTRG.7100	FLORA.GC312
MSTRG.7424	FLORA.GC319
MSTRG.8842	FLORA.GC332
MSTRG.9103	FLORA.GC334
MSTRG.9344	FLORA.GC343
MSTRG.9345	FLORA.GC344
MSTRG.9349	FLORA.GC345
MSTRG.9437	FLORA.GC349
MSTRG.9439	FLORA.GC350
MSTRG.10470	FLORA.GC365
MSTRG.10496	FLORA.GC366
MSTRG.12187	FLORA.GC379
MSTRG.12232	FLORA.GC383
MSTRG.12302	FLORA.GC386
MSTRG.12613	FLORA.GC394
MSTRG.12684	FLORA.GC396
MSTRG.12703	FLORA.GC400
MSTRG.12920	FLORA.GC409
MSTRG.13317	FLORA.GC414
MSTRG.13319	FLORA.GC415
MSTRG.13365	FLORA.GC419
MSTRG.13663	FLORA.GC429
MSTRG.14543	FLORA.GC606
MSTRG.14642	FLORA.GC608
MSTRG.14941	FLORA.GC616
MSTRG.14944	FLORA.GC617
MSTRG.14945	FLORA.GC618
MSTRG.14964	FLORA.GC619
MSTRG.14990	FLORA.GC621
MSTRG.14994	FLORA.GC622
MSTRG.15032	FLORA.GC627
MSTRG.15207	FLORA.GC631
MSTRG.15462	FLORA.GC634
MSTRG.15594	FLORA.GC637
MSTRG.15627	FLORA.GC642
MSTRG.15661	FLORA.GC646
MSTRG.15673	FLORA.GC647
MSTRG.15695	FLORA.GC648
MSTRG.15708	FLORA.GC650
MSTRG.15758	FLORA.GC655
MSTRG.15762	FLORA.GC656
MSTRG.16484	FLORA.GC667
MSTRG.16488	FLORA.GC670
MSTRG.16622	FLORA.GC676
MSTRG.17345	FLORA.GC695
MSTRG.17423	FLORA.GC699
MSTRG.17658	FLORA.GC702
MSTRG.17665	FLORA.GC705
MSTRG.17714	FLORA.GC706
MSTRG.17905	FLORA.GC710
MSTRG.17915	FLORA.GC711
MSTRG.18054	FLORA.GC714
MSTRG.18184	FLORA.GC720
MSTRG.18195	FLORA.GC722
MSTRG.18196	FLORA.GC723
MSTRG.18214	FLORA.GC726
MSTRG.18494	FLORA.GC734
MSTRG.18572	FLORA.GC738
MSTRG.18589	FLORA.GC739
MSTRG.18707	FLORA.GC744
MSTRG.18882	FLORA.GC748
MSTRG.20110	FLORA.GC759
MSTRG.20172	FLORA.GC762
MSTRG.21022	FLORA.GC778
MSTRG.21117	FLORA.GC779
MSTRG.21208	FLORA.GC787
MSTRG.21332	FLORA.GC794
MSTRG.21371	FLORA.GC795
MSTRG.21401	FLORA.GC797
MSTRG.21402	FLORA.GC798
MSTRG.21459	FLORA.GC802
MSTRG.22092	FLORA.GC820
MSTRG.22152	FLORA.GC827
MSTRG.22268	FLORA.GC830
MSTRG.22277	FLORA.GC832
MSTRG.22899	FLORA.GC840
MSTRG.23334	FLORA.GC856
MSTRG.23459	FLORA.GC860
MSTRG.23469	FLORA.GC861
MSTRG.23472	FLORA.GC862
MSTRG.23479	FLORA.GC863
MSTRG.23506	FLORA.GC864
MSTRG.23597	FLORA.GC867
MSTRG.23601	FLORA.GC868
MSTRG.23602	FLORA.GC869
MSTRG.23745	FLORA.GC882
MSTRG.23767	FLORA.GC885
MSTRG.23809	FLORA.GC887
MSTRG.23953	FLORA.GC891
MSTRG.23996	FLORA.GC894
MSTRG.24230	FLORA.GC897
MSTRG.24231	FLORA.GC898
MSTRG.24249	FLORA.GC899
MSTRG.24270	FLORA.GC901
MSTRG.24540	FLORA.GC911
MSTRG.24567	FLORA.GC913
MSTRG.24591	FLORA.GC917
MSTRG.24594	FLORA.GC918
MSTRG.25300	FLORA.GC939
MSTRG.25430	FLORA.GC941
MSTRG.25542	FLORA.GC944
MSTRG.25591	FLORA.GC950
MSTRG.26038	FLORA.GC965
MSTRG.26040	FLORA.GC967
MSTRG.26735	FLORA.GC988
MSTRG.26755	FLORA.GC989
MSTRG.26756	FLORA.GC990
MSTRG.27325	FLORA.GC1004
MSTRG.27337	FLORA.GC1007
MSTRG.27394	FLORA.GC1016
MSTRG.27571	FLORA.GC1023
MSTRG.27870	FLORA.GC1041
MSTRG.27943	FLORA.GC1045
MSTRG.28066	FLORA.GC1051
MSTRG.28476	FLORA.GC1065
MSTRG.29750	FLORA.GC1117
MSTRG.30601	FLORA.GC1132
MSTRG.31550	FLORA.GC1151
MSTRG.31645	FLORA.GC1155
MSTRG.31666	FLORA.GC1156
MSTRG.31677	FLORA.GC1157
MSTRG.31890	FLORA.GC1160
MSTRG.31891	FLORA.GC1161
MSTRG.32156	FLORA.GC1164
MSTRG.32268	FLORA.GC1168
MSTRG.32269	FLORA.GC1169
MSTRG.32810	FLORA.GC1186
MSTRG.32850	FLORA.GC1189
MSTRG.32947	FLORA.GC1197
MSTRG.32967	FLORA.GC1198
MSTRG.33178	FLORA.GC1208
MSTRG.33184	FLORA.GC1209
MSTRG.33197	FLORA.GC1211
MSTRG.33206	FLORA.GC1212
MSTRG.33211	FLORA.GC1213
MSTRG.33254	FLORA.GC1216
MSTRG.33360	FLORA.GC1222
MSTRG.34631	FLORA.GC1247
MSTRG.34726	FLORA.GC1250
MSTRG.35387	FLORA.GC1256
MSTRG.35388	FLORA.GC1257
MSTRG.35630	FLORA.GC1264
MSTRG.35698	FLORA.GC1266
MSTRG.35884	FLORA.GC1277
MSTRG.36003	FLORA.GC1282
MSTRG.36047	FLORA.GC1287
MSTRG.36091	FLORA.GC1295
MSTRG.36092	FLORA.GC1296
MSTRG.37206	FLORA.GC1305
MSTRG.37229	FLORA.GC1307
MSTRG.37309	FLORA.GC1312
MSTRG.37676	FLORA.GC1321
MSTRG.37994	FLORA.GC1329
MSTRG.38084	FLORA.GC1331
MSTRG.38229	FLORA.GC1340
MSTRG.38248	FLORA.GC1344
MSTRG.38596	FLORA.GC1363
MSTRG.39046	FLORA.GC1389
MSTRG.39069	FLORA.GC1392
MSTRG.39147	FLORA.GC1393
MSTRG.39744	FLORA.GC1404
MSTRG.39768	FLORA.GC1406
MSTRG.39904	FLORA.GC1410
MSTRG.39986	FLORA.GC1418
MSTRG.39987	FLORA.GC1419
MSTRG.40043	FLORA.GC1422
MSTRG.40044	FLORA.GC1423
MSTRG.40095	FLORA.GC1427
MSTRG.40101	FLORA.GC1428
MSTRG.40131	FLORA.GC1432
MSTRG.40133	FLORA.GC1433
MSTRG.40148	FLORA.GC1434
MSTRG.40201	FLORA.GC1435
MSTRG.40203	FLORA.GC1436
MSTRG.40363	FLORA.GC1443
MSTRG.40365	FLORA.GC1444
MSTRG.40839	FLORA.GC1458
MSTRG.41165	FLORA.GC1463
MSTRG.41183	FLORA.GC1467
MSTRG.41188	FLORA.GC1469
MSTRG.41609	FLORA.GC1479
MSTRG.41784	FLORA.GC1489
MSTRG.42805	FLORA.GC1504
MSTRG.43548	FLORA.GC1517
MSTRG.43585	FLORA.GC1519
MSTRG.43586	FLORA.GC1520
MSTRG.45150	FLORA.GC1541
MSTRG.45153	FLORA.GC1542
MSTRG.45243	FLORA.GC1544
MSTRG.45244	FLORA.GC1545
MSTRG.45533	FLORA.GC1551
MSTRG.45542	FLORA.GC1552
MSTRG.47373	FLORA.GC1632
MSTRG.47607	FLORA.GC1637
MSTRG.48114	FLORA.GC1651
MSTRG.48117	FLORA.GC1653
MSTRG.48131	FLORA.GC1656
MSTRG.48194	FLORA.GC1660
MSTRG.48288	FLORA.GC1664
MSTRG.48306	FLORA.GC1665
MSTRG.48378	FLORA.GC1667
MSTRG.48389	FLORA.GC1668
MSTRG.48393	FLORA.GC1669
MSTRG.48394	FLORA.GC1670
MSTRG.48396	FLORA.GC1672
MSTRG.48475	FLORA.GC1676
MSTRG.48480	FLORA.GC1677
MSTRG.48507	FLORA.GC1681
MSTRG.48551	FLORA.GC1684
MSTRG.48563	FLORA.GC1685
MSTRG.48601	FLORA.GC1689
MSTRG.48606	FLORA.GC1691
MSTRG.48648	FLORA.GC1693
MSTRG.48654	FLORA.GC1695
MSTRG.48690	FLORA.GC1699
MSTRG.48691	FLORA.GC1700
MSTRG.48726	FLORA.GC1701
MSTRG.48805	FLORA.GC1702
MSTRG.48849	FLORA.GC1711
MSTRG.48860	FLORA.GC1713
MSTRG.48864	FLORA.GC1714
MSTRG.48897	FLORA.GC1719
MSTRG.48963	FLORA.GC1725
MSTRG.49006	FLORA.GC1729
MSTRG.49016	FLORA.GC1732
MSTRG.49149	FLORA.GC1739
MSTRG.49195	FLORA.GC1741
MSTRG.49198	FLORA.GC1742
MSTRG.49204	FLORA.GC1745
MSTRG.49287	FLORA.GC1746
MSTRG.49496	FLORA.GC1755
MSTRG.50213	FLORA.GC1767
MSTRG.50303	FLORA.GC1772
MSTRG.51472	FLORA.GC1787
MSTRG.51552	FLORA.GC1788
MSTRG.52456	FLORA.GC1810
MSTRG.52457	FLORA.GC1811
MSTRG.53876	FLORA.GC1824
MSTRG.54627	FLORA.GC1827
MSTRG.54790	FLORA.GC1837
MSTRG.54993	FLORA.GC1847
MSTRG.55225	FLORA.GC1850
MSTRG.55979	FLORA.GC1865
MSTRG.56198	FLORA.GC1883
MSTRG.56242	FLORA.GC1884
MSTRG.56753	FLORA.GC1901
MSTRG.56824	FLORA.GC1905
MSTRG.57022	FLORA.GC1910
MSTRG.57052	FLORA.GC1911
MSTRG.57066	FLORA.GC1914
MSTRG.57074	FLORA.GC1915
MSTRG.57449	FLORA.GC1924
MSTRG.57569	FLORA.GC1935
MSTRG.57571	FLORA.GC1936
MSTRG.57817	FLORA.GC1951
MSTRG.57824	FLORA.GC1953
MSTRG.58937	FLORA.GC1985
MSTRG.58939	FLORA.GC1986
MSTRG.58989	FLORA.GC1997
MSTRG.58991	FLORA.GC1998
MSTRG.60782	FLORA.GC2036
MSTRG.60948	FLORA.GC2042
MSTRG.61314	FLORA.GC2050
MSTRG.61323	FLORA.GC2051
MSTRG.61332	FLORA.GC2052
MSTRG.61367	FLORA.GC2055
MSTRG.61400	FLORA.GC2057
MSTRG.61440	FLORA.GC2060
MSTRG.61447	FLORA.GC2062
MSTRG.61451	FLORA.GC2065
MSTRG.61485	FLORA.GC2067
MSTRG.61697	FLORA.GC2077
MSTRG.61722	FLORA.GC2080
MSTRG.62187	FLORA.GC2090
MSTRG.62199	FLORA.GC2093
MSTRG.62201	FLORA.GC2094
MSTRG.62229	FLORA.GC2096
MSTRG.62230	FLORA.GC2097
MSTRG.62231	FLORA.GC2098
MSTRG.62314	FLORA.GC2100
MSTRG.62333	FLORA.GC2103
MSTRG.62591	FLORA.GC2107
MSTRG.63030	FLORA.GC2113
MSTRG.63771	FLORA.GC2132
MSTRG.64840	FLORA.GC2155
MSTRG.65932	FLORA.GC2174
MSTRG.66518	FLORA.GC2182
MSTRG.66519	FLORA.GC2183
MSTRG.66869	FLORA.GC2194
MSTRG.66888	FLORA.GC2195
MSTRG.67216	FLORA.GC2204
MSTRG.67475	FLORA.GC2212
MSTRG.67730	FLORA.GC2218
MSTRG.67736	FLORA.GC2222
MSTRG.67737	FLORA.GC2223
MSTRG.67807	FLORA.GC2224
MSTRG.67817	FLORA.GC2225
MSTRG.67957	FLORA.GC2229
MSTRG.68108	FLORA.GC2234
MSTRG.68376	FLORA.GC2240
MSTRG.68391	FLORA.GC2243
MSTRG.68395	FLORA.GC2244
MSTRG.68565	FLORA.GC2251
MSTRG.68583	FLORA.GC2252
MSTRG.68596	FLORA.GC2253
MSTRG.68708	FLORA.GC2262
MSTRG.68738	FLORA.GC2267
MSTRG.68748	FLORA.GC2269
MSTRG.68752	FLORA.GC2270
MSTRG.69591	FLORA.GC2299
MSTRG.69607	FLORA.GC2301
MSTRG.69688	FLORA.GC2305
MSTRG.70225	FLORA.GC2400
MSTRG.70228	FLORA.GC2401
MSTRG.70230	FLORA.GC2402
MSTRG.70308	FLORA.GC2406
MSTRG.70309	FLORA.GC2407
MSTRG.70924	FLORA.GC2436
MSTRG.70941	FLORA.GC2438
MSTRG.70961	FLORA.GC2441
MSTRG.71008	FLORA.GC2444
MSTRG.71472	FLORA.GC2457
MSTRG.71931	FLORA.GC2468
MSTRG.73448	FLORA.GC2492
MSTRG.73497	FLORA.GC2498
MSTRG.74673	FLORA.GC2519
MSTRG.75775	FLORA.GC2527
MSTRG.76752	FLORA.GC2531
MSTRG.77880	FLORA.GC2553
MSTRG.77883	FLORA.GC2555
MSTRG.78823	FLORA.GC2571
MSTRG.82526	FLORA.GC2646
MSTRG.82567	FLORA.GC2647
MSTRG.82870	FLORA.GC2655
MSTRG.83030	FLORA.GC2662
MSTRG.83035	FLORA.GC2665
MSTRG.83279	FLORA.GC2683
MSTRG.83670	FLORA.GC2695
MSTRG.83678	FLORA.GC2696
MSTRG.83800	FLORA.GC2699
MSTRG.83899	FLORA.GC2705
MSTRG.84237	FLORA.GC2714
MSTRG.84301	FLORA.GC2717
MSTRG.84503	FLORA.GC2725
MSTRG.85701	FLORA.GC2742
MSTRG.85995	FLORA.GC2745
MSTRG.86216	FLORA.GC2749
MSTRG.86217	FLORA.GC2750
MSTRG.88052	FLORA.GC2775
MSTRG.88134	FLORA.GC2778
MSTRG.88367	FLORA.GC2789
MSTRG.88444	FLORA.GC2793
MSTRG.88459	FLORA.GC2795
MSTRG.88462	FLORA.GC2796
MSTRG.88482	FLORA.GC2798
MSTRG.88497	FLORA.GC2800
MSTRG.88754	FLORA.GC2805
MSTRG.89304	FLORA.GC2820
MSTRG.89585	FLORA.GC2832
MSTRG.89635	FLORA.GC2835
MSTRG.89643	FLORA.GC2836
MSTRG.89760	FLORA.GC2839
MSTRG.89781	FLORA.GC2844
MSTRG.89840	FLORA.GC2847
MSTRG.89860	FLORA.GC2849
MSTRG.89876	FLORA.GC2852
MSTRG.89970	FLORA.GC2859
MSTRG.91937	FLORA.GC2884
MSTRG.91947	FLORA.GC2886
MSTRG.91986	FLORA.GC2888
MSTRG.92192	FLORA.GC2903
MSTRG.93504	FLORA.GC2930
MSTRG.93562	FLORA.GC2936
MSTRG.93582	FLORA.GC2939
MSTRG.93740	FLORA.GC2949
MSTRG.93754	FLORA.GC2951
MSTRG.93777	FLORA.GC2954
MSTRG.93778	FLORA.GC2955
MSTRG.93782	FLORA.GC2956
MSTRG.93809	FLORA.GC2957
MSTRG.93854	FLORA.GC2964
MSTRG.93876	FLORA.GC2965
MSTRG.93946	FLORA.GC2970
MSTRG.93951	FLORA.GC2971
MSTRG.93954	FLORA.GC2972
MSTRG.94062	FLORA.GC2974
MSTRG.94151	FLORA.GC2979
MSTRG.94159	FLORA.GC2980
MSTRG.94171	FLORA.GC2982
MSTRG.94211	FLORA.GC2983
MSTRG.94375	FLORA.GC2990
MSTRG.94435	FLORA.GC2995
MSTRG.94469	FLORA.GC2997
MSTRG.94471	FLORA.GC2998
MSTRG.95225	FLORA.GC3023
MSTRG.96089	FLORA.GC3038
MSTRG.96093	FLORA.GC3040
MSTRG.96095	FLORA.GC3041
MSTRG.96868	FLORA.GC3059
MSTRG.96945	FLORA.GC3063
MSTRG.96946	FLORA.GC3064
MSTRG.96976	FLORA.GC3067
MSTRG.96980	FLORA.GC3068
MSTRG.96990	FLORA.GC3069
MSTRG.97037	FLORA.GC3072
MSTRG.97167	FLORA.GC3081
MSTRG.97727	FLORA.GC3096
MSTRG.98142	FLORA.GC3107
MSTRG.98360	FLORA.GC3112
MSTRG.98526	FLORA.GC3121
MSTRG.99023	FLORA.GC3151
MSTRG.99167	FLORA.GC3156
MSTRG.99239	FLORA.GC3160
MSTRG.99254	FLORA.GC3163
MSTRG.99291	FLORA.GC3166
MSTRG.99298	FLORA.GC3168
MSTRG.99465	FLORA.GC3173
MSTRG.99719	FLORA.GC3178
MSTRG.100130	FLORA.GC3185
MSTRG.100594	FLORA.GC3192
MSTRG.100620	FLORA.GC3201
MSTRG.101947	FLORA.GC3223
MSTRG.101991	FLORA.GC3228
MSTRG.101998	FLORA.GC3229
MSTRG.102008	FLORA.GC3231
MSTRG.102018	FLORA.GC3232
MSTRG.102019	FLORA.GC3233
MSTRG.102039	FLORA.GC3237
MSTRG.102157	FLORA.GC3241
MSTRG.102181	FLORA.GC3246
MSTRG.102237	FLORA.GC3249
MSTRG.102271	FLORA.GC3253
MSTRG.102313	FLORA.GC3255
MSTRG.102361	FLORA.GC3260
MSTRG.102678	FLORA.GC3280
MSTRG.102683	FLORA.GC3282
MSTRG.102867	FLORA.GC3289
MSTRG.102874	FLORA.GC3290
MSTRG.102890	FLORA.GC3292
MSTRG.103128	FLORA.GC3309
MSTRG.103215	FLORA.GC3314
MSTRG.103265	FLORA.GC3319
MSTRG.103301	FLORA.GC3322
MSTRG.103423	FLORA.GC3325
MSTRG.103873	FLORA.GC3340
MSTRG.103932	FLORA.GC3344
MSTRG.103944	FLORA.GC3345
MSTRG.103947	FLORA.GC3346
MSTRG.103972	FLORA.GC3347
MSTRG.103976	FLORA.GC3348
MSTRG.104027	FLORA.GC3354
MSTRG.104032	FLORA.GC3355
MSTRG.104128	FLORA.GC3371
MSTRG.104602	FLORA.GC3394
MSTRG.104605	FLORA.GC3395
MSTRG.105149	FLORA.GC3419
MSTRG.105673	FLORA.GC3432
MSTRG.106761	FLORA.GC3444
MSTRG.107006	FLORA.GC3451
MSTRG.107482	FLORA.GC3461
MSTRG.108478	FLORA.GC3481
MSTRG.108497	FLORA.GC3482
MSTRG.108515	FLORA.GC3484
MSTRG.108520	FLORA.GC3485
MSTRG.108523	FLORA.GC3486
MSTRG.108532	FLORA.GC3487
MSTRG.108571	FLORA.GC3493
MSTRG.108574	FLORA.GC3494
MSTRG.108575	FLORA.GC3495
MSTRG.108596	FLORA.GC3498
MSTRG.108601	FLORA.GC3499
MSTRG.108603	FLORA.GC3500
MSTRG.108612	FLORA.GC3503
MSTRG.108626	FLORA.GC3505
MSTRG.108649	FLORA.GC3506
MSTRG.108651	FLORA.GC3508
MSTRG.108655	FLORA.GC3509
MSTRG.108659	FLORA.GC3510
MSTRG.108854	FLORA.GC3518
MSTRG.108876	FLORA.GC3519
MSTRG.109015	FLORA.GC3523
MSTRG.109461	FLORA.GC3531
MSTRG.109931	FLORA.GC3551
MSTRG.109948	FLORA.GC3553
MSTRG.110197	FLORA.GC3561
MSTRG.110397	FLORA.GC3568
MSTRG.110406	FLORA.GC3570
MSTRG.110412	FLORA.GC3571
MSTRG.110413	FLORA.GC3572
MSTRG.110418	FLORA.GC3573
MSTRG.110446	FLORA.GC3578
MSTRG.110474	FLORA.GC3581
MSTRG.110610	FLORA.GC3588
MSTRG.110615	FLORA.GC3589
MSTRG.110680	FLORA.GC3593
MSTRG.110830	FLORA.GC3602
MSTRG.110832	FLORA.GC3603
MSTRG.110847	FLORA.GC3607
MSTRG.110848	FLORA.GC3608
MSTRG.110855	FLORA.GC3609
MSTRG.110882	FLORA.GC3614
MSTRG.110957	FLORA.GC3617
MSTRG.110958	FLORA.GC3618
MSTRG.110961	FLORA.GC3619
MSTRG.110969	FLORA.GC3620
MSTRG.111059	FLORA.GC3626
MSTRG.111534	FLORA.GC3633
MSTRG.111849	FLORA.GC3639
MSTRG.111894	FLORA.GC3643
MSTRG.111895	FLORA.GC3644
MSTRG.111899	FLORA.GC3646
MSTRG.111981	FLORA.GC3653
MSTRG.112126	FLORA.GC3657
MSTRG.112127	FLORA.GC3658
MSTRG.112131	FLORA.GC3660
MSTRG.112289	FLORA.GC3665
MSTRG.112340	FLORA.GC3671
MSTRG.112347	FLORA.GC3672
MSTRG.112894	FLORA.GC3709
MSTRG.113081	FLORA.GC3719
MSTRG.113110	FLORA.GC3725
MSTRG.113125	FLORA.GC3726
MSTRG.113174	FLORA.GC3728
MSTRG.113193	FLORA.GC3729
MSTRG.113732	FLORA.GC3743
MSTRG.113764	FLORA.GC3750
MSTRG.113770	FLORA.GC3752
MSTRG.113774	FLORA.GC3754
MSTRG.113807	FLORA.GC3755
MSTRG.113828	FLORA.GC3758
MSTRG.113849	FLORA.GC3760
MSTRG.113853	FLORA.GC3763
MSTRG.113883	FLORA.GC3765
MSTRG.114127	FLORA.GC3777
MSTRG.114132	FLORA.GC3778
MSTRG.114182	FLORA.GC3782
MSTRG.114263	FLORA.GC3788
MSTRG.114295	FLORA.GC3789
MSTRG.114318	FLORA.GC3792
MSTRG.114428	FLORA.GC3798
MSTRG.114455	FLORA.GC3800
MSTRG.114468	FLORA.GC3801
MSTRG.114524	FLORA.GC3802
MSTRG.114585	FLORA.GC3810
MSTRG.114596	FLORA.GC3811
MSTRG.114708	FLORA.GC3816
MSTRG.115924	FLORA.GC3833
MSTRG.116053	FLORA.GC3839
MSTRG.116073	FLORA.GC3840
MSTRG.116076	FLORA.GC3843
MSTRG.116087	FLORA.GC3846
MSTRG.116329	FLORA.GC3864
MSTRG.116429	FLORA.GC3872
MSTRG.116470	FLORA.GC3881
MSTRG.116471	FLORA.GC3882
MSTRG.116474	FLORA.GC3884
MSTRG.116962	FLORA.GC3900
MSTRG.117085	FLORA.GC3907
MSTRG.117185	FLORA.GC3915
MSTRG.117186	FLORA.GC3916
MSTRG.117190	FLORA.GC3917
MSTRG.117195	FLORA.GC3919
MSTRG.117250	FLORA.GC3922
MSTRG.117284	FLORA.GC3925
MSTRG.117438	FLORA.GC3930
MSTRG.117565	FLORA.GC3935
MSTRG.117648	FLORA.GC3940
MSTRG.117652	FLORA.GC3941
MSTRG.117681	FLORA.GC3944
MSTRG.117682	FLORA.GC3945
MSTRG.117695	FLORA.GC3947
MSTRG.117698	FLORA.GC3948
MSTRG.117709	FLORA.GC3949
MSTRG.117730	FLORA.GC3951
MSTRG.117739	FLORA.GC3954
MSTRG.117762	FLORA.GC3958
MSTRG.118012	FLORA.GC3965
MSTRG.118061	FLORA.GC3968
MSTRG.118864	FLORA.GC3991
MSTRG.118916	FLORA.GC3992
MSTRG.118940	FLORA.GC3995
MSTRG.119660	FLORA.GC4020
MSTRG.119677	FLORA.GC4024
MSTRG.119785	FLORA.GC4039
MSTRG.119927	FLORA.GC4043
MSTRG.120879	FLORA.GC4070
MSTRG.120941	FLORA.GC4074
MSTRG.124034	FLORA.GC4134
MSTRG.124040	FLORA.GC4136
MSTRG.124041	FLORA.GC4137
MSTRG.124876	FLORA.GC4148
MSTRG.125717	FLORA.GC4158
MSTRG.126255	FLORA.GC4161
MSTRG.127507	FLORA.GC4174
MSTRG.128297	FLORA.GC4185
MSTRG.128529	FLORA.GC4196
MSTRG.128551	FLORA.GC4200
MSTRG.128558	FLORA.GC4201
MSTRG.128567	FLORA.GC4202
MSTRG.128576	FLORA.GC4203
MSTRG.128590	FLORA.GC4205
MSTRG.128608	FLORA.GC4207
MSTRG.128613	FLORA.GC4208
MSTRG.128710	FLORA.GC4213
MSTRG.128711	FLORA.GC4214
MSTRG.128714	FLORA.GC4216
MSTRG.128715	FLORA.GC4217
MSTRG.128761	FLORA.GC4223
MSTRG.128770	FLORA.GC4226
MSTRG.128772	FLORA.GC4227
MSTRG.128788	FLORA.GC4230
